ID,Country,health_sys_id,Health system name,Health system city,Health system State,Health system StateName,Total N of physicians,Total N of nurse practitioners,Total N of physician assistants,Total N of outpatient centers,Total N of hospitals,Total N of system-affiliated nursing homes,Multistate system flag0,Multistate system flag,N of beds per system,N of discharges per system,Degree to which health systems serves children0,Degree to which health systems serves children,Systemwide teaching intensity0,Systemwide teaching intensity,System MA plan enrollment,System ownership type0,System ownership type,Hospital Net Revenue,Hospital Total Revenue,in_onekey,in_aha,onekey_id,aha_sysid,prim_care_mds,acutehosp_cnt,sys_res,sys_incl_majteachhosp,sys_incl_vmajteachhosp,sys_incl_highdpphosp,sys_highucburden,sys_incl_highuchosp,sys_anyins_product,sys_mcare_adv,sys_mcaid_mngcare,sys_healthins_mktplc,sys_ma_plan_contracts
473,US,HSI00001386,Crouse Health System,Syracuse,NY,New York,198,94,82,23,1,0,1,system hospitals located in one state,502,17120,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,505916258,1026264424,1,0,18408020,,61,1,51.06,0,0,0,0,0,0,0,0,0,
474,US,HSI00000038,Luminis Health,Annapolis,MD,Maryland,533,173,124,104,2,0,1,system hospitals located in one state,585,38035,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,860846486,1017312139,1,1,17830970,1048,154,2,55.6,0,0,0,0,0,1,1,0,0,
475,US,HSI00000910,SBH Health System,Bronx,NY,New York,279,38,24,24,1,0,1,system hospitals located in one state,283,12853,0,no children’s hospitals,2,major teaching,0,1,nonprofit,431513015,1014666812,1,0,17773502,,101,1,283.46,1,1,1,1,0,1,,,,
476,US,HSI00001093,Thomas Health System,Charleston,WV,West Virginia,92,62,49,22,2,1,1,system hospitals located in one state,216,7381,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,267446678,1006572066,1,1,19360881,0643,41,2,0,0,0,1,1,1,,,,,
477,US,HSI00000148,CGH Medical Center,Sterling,IL,Illinois,76,48,15,18,1,0,1,system hospitals located in one state,98,3690,0,no children’s hospitals,0,nonteaching,0,3,public/government,237977721,1001344515,1,0,18294505,,22,1,0,0,0,0,0,0,0,0,0,0,
478,US,HSI00001359,Stillwater Medical Center Authority,Stillwater,OK,Oklahoma,97,35,21,36,3,1,1,system hospitals located in one state,147,5147,0,no children’s hospitals,0,nonteaching,0,3,public/government,295938047,993408629,1,0,22326353,,38,3,0,0,0,0,0,1,0,0,0,0,
479,US,HSI00000984,Signature Healthcare,Brockton,MA,Massachusetts,237,63,63,33,1,2,1,system hospitals located in one state,175,9593,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,305183416,983350600,1,0,18199030,,78,1,13.45,0,0,1,0,0,1,0,1,0,
480,US,HSI00000729,New Liberty Hospital District of Clay County,Pleasant Valley,MO,Missouri,117,36,7,17,1,0,1,system hospitals located in one state,203,6729,0,no children’s hospitals,0,nonteaching,0,3,public/government,290719386,983078313,1,0,18199379,,29,1,0,0,0,0,0,0,0,0,0,0,
481,US,HSI00000497,Houston Healthcare,Warner Robins,GA,Georgia,84,24,15,14,2,0,1,system hospitals located in one state,258,13571,0,no children’s hospitals,1,minor teaching,0,3,public/government,259435448,980521068,1,1,18162320,0642,46,2,18.5,0,0,0,1,1,0,0,0,0,
482,US,HSI00000271,Conway Medical Center,Conway,SC,South Carolina,151,53,15,30,1,0,1,system hospitals located in one state,171,7220,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,250163770,980185396,1,0,18387494,,69,1,23.07,0,0,0,0,0,0,0,0,0,
483,US,HSI00000100,Beaufort Memorial Hospital,Beaufort,SC,South Carolina,107,38,33,28,1,0,1,system hospitals located in one state,167,7876,0,no children’s hospitals,0,nonteaching,0,3,public/government,268962282,979968005,1,0,18287519,,43,1,0,0,0,0,0,0,0,0,0,0,
484,US,HSI00000272,Conway Regional Health System,Conway,AR,Arkansas,84,42,9,30,3,0,1,system hospitals located in one state,164,8575,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,248431152,973709626,1,0,18187898,,38,2,5.79,0,0,0,0,0,1,0,0,0,
485,US,HSI00000213,Childrens Hospital and Medical Center,Omaha,NE,Nebraska,315,144,44,31,1,0,1,system hospitals located in one state,173,4193,2,predominantly delivering care at children’s hospitals,2,major teaching,0,1,nonprofit,485285089,969959876,1,0,18294781,,125,1,72.06,1,0,0,0,0,0,0,0,0,
486,US,HSI00000206,Cheyenne Regional Medical Center,Cheyenne,WY,Wyoming,146,38,24,23,2,0,1,system hospitals located in one state,181,8057,0,no children’s hospitals,0,nonteaching,0,3,public/government,354143396,968775276,1,0,18379122,,34,1,0,0,0,0,0,0,0,0,0,0,
487,US,HSI00000325,East Alabama Medical Center,Opelika,AL,Alabama,146,61,11,31,2,3,1,system hospitals located in one state,309,15894,0,no children’s hospitals,1,minor teaching,0,3,public/government,399577252,961668874,1,0,18353081,,51,2,11.26,0,0,0,0,0,0,,,,
488,US,HSI00000652,Memorial Healthcare,Owosso,MI,Michigan,91,33,23,47,1,1,1,system hospitals located in one state,113,4198,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,226383463,955585820,1,0,18283318,,33,1,0,0,0,0,0,0,0,0,0,0,
489,US,HSI00000052,Arnot Health,Elmira,NY,New York,220,75,48,48,3,2,1,system hospitals located in one state,206,7372,0,no children’s hospitals,2,major teaching,0,1,nonprofit,298179517,948722092,1,1,18162204,0809,82,3,105.28,1,0,1,1,1,0,,,,
490,US,HSI00000903,SUNY Downstate Medical Center,Brooklyn,NY,New York,946,47,57,51,1,0,1,system hospitals located in one state,305,8102,0,no children’s hospitals,2,major teaching,0,3,public/government,363132420,933653843,1,0,18358305,,171,1,311.68,1,1,1,1,0,0,0,0,0,
491,US,HSI00000639,Meadville Medical Center,Meadville,PA,Pennsylvania,121,29,32,40,2,1,1,system hospitals located in one state,186,5681,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,277728609,919626067,1,1,18283417,1001,46,2,11.73,0,0,0,0,0,0,0,0,0,
492,US,HSI00000156,Cambridge Health Alliance,Cambridge,MA,Massachusetts,526,79,129,33,1,1,1,system hospitals located in one state,191,6692,0,no children’s hospitals,2,major teaching,565,3,public/government,367632789,914534640,1,0,17778721,,239,1,101.16,1,0,1,1,1,1,0,1,0,H2221
493,US,HSI00000882,Riverside Health Care System,Yonkers,NY,New York,87,41,25,7,2,0,1,system hospitals located in one state,319,15782,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,267882489,913028296,1,0,17774112,,26,2,54.15,0,0,1,0,0,0,0,0,0,
494,US,HSI00000086,Barton Health,South Lake Tahoe,CA,California,133,28,25,25,2,1,2,system hospitals located in two states,86,2735,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,250099009,910992273,1,0,18190170,,39,2,0,0,0,0,0,0,0,0,0,0,
495,US,HSI00000952,Samaritan Health,Watertown,NY,New York,113,31,37,22,2,2,1,system hospitals located in one state,202,7905,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,286211523,904891817,1,0,18288547,,37,2,10.7,0,0,0,0,0,0,0,0,0,
496,US,HSI00000818,TidalHealth Peninsula Regional,Salisbury,MD,Maryland,299,119,71,47,3,1,2,system hospitals located in two states,319,17807,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,608750189,895131961,1,1,17998787,0992,86,3,0,0,0,0,0,0,0,0,0,0,
497,US,HSI00000302,Dayton Childrens,Dayton,OH,Ohio,263,132,19,22,1,0,1,system hospitals located in one state,181,8523,2,predominantly delivering care at children’s hospitals,2,major teaching,0,1,nonprofit,541630369,886270657,1,0,18290283,,98,1,64.52,1,0,0,0,0,0,0,0,0,
498,US,HSI00000518,Iredell Health System,Statesville,NC,North Carolina,50,34,23,28,1,1,1,system hospitals located in one state,155,7327,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,227959201,879675565,1,0,18401031,,22,1,0,0,0,0,0,0,0,0,0,0,
499,US,HSI00001396,Cape Regional Health System,Cape May Court House,NJ,New Jersey,83,31,25,21,1,0,1,system hospitals located in one state,149,5713,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,127603681,877034279,1,0,23156554,,23,1,0,0,0,0,1,0,0,0,0,0,
500,US,HSI00000352,Evangelical Community Hospital,Lewisburg,PA,Pennsylvania,102,24,62,26,1,0,1,system hospitals located in one state,122,5070,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,231578949,874730359,1,0,18288840,,29,1,0,0,0,0,0,0,0,0,0,0,
501,US,HSI00000581,Licking Memorial Health Systems,Newark,OH,Ohio,142,36,10,45,1,0,1,system hospitals located in one state,219,7780,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,301877546,871225119,1,0,18140501,,43,1,0,0,0,0,1,0,0,0,0,0,
502,US,HSI00000355,Exeter Health Resources,Exeter,NH,New Hampshire,180,75,31,44,1,0,1,system hospitals located in one state,99,4305,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,282035885,869054145,1,0,17855393,,70,1,0,0,0,0,0,0,0,0,0,0,
503,US,HSI00001084,The Morris Hospital and Healthcare Centers,Morris,IL,Illinois,83,35,5,35,1,0,1,system hospitals located in one state,89,4176,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,210750333,862893533,1,0,18294492,,31,1,0,0,0,0,0,0,0,0,0,0,
504,US,HSI00001400,Summit Healthcare,Show Low,AZ,Arizona,72,35,27,25,1,0,1,system hospitals located in one state,89,5748,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,237153609,848464968,1,0,23295626,,24,1,0,0,0,0,0,0,0,0,0,0,
505,US,HSI00000346,Ephraim Mcdowell Health,Danville,KY,Kentucky,74,59,19,28,3,0,1,system hospitals located in one state,207,6544,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,280633957,847772974,1,1,17997795,0959,20,3,0,0,0,0,0,1,,,,,
506,US,HSI00001334,Mountain View Hospital,Idaho Falls,ID,Idaho,56,63,50,23,1,0,1,system hospitals located in one state,43,2548,0,no children’s hospitals,0,nonteaching,0,5,for-profit/investor owned,382489423,841954969,1,0,18295492,,22,1,0,0,0,1,0,0,,,,,
507,US,HSI00000340,Emerson Hospital Health System,Concord,MA,Massachusetts,189,63,31,39,1,1,1,system hospitals located in one state,111,6833,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,315138632,841142448,1,0,18399560,,51,1,0,0,0,0,0,0,0,0,0,0,
508,US,HSI00001309,Goshen Health,Goshen,IN,Indiana,120,83,6,37,1,0,1,system hospitals located in one state,103,4519,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,248411935,821040752,1,0,20906985,,49,1,0,0,0,0,0,0,,,,,
509,US,HSI00000240,Columbus Regional Health,Columbus,IN,Indiana,139,85,18,40,1,0,1,system hospitals located in one state,247,9199,0,no children’s hospitals,0,nonteaching,0,3,public/government,347314297,816575551,1,0,18381333,,57,1,0,0,0,0,1,0,1,1,0,0,
510,US,HSI00000034,Anderson Regional Health System,Meridian,MS,Mississippi,101,66,6,27,2,0,1,system hospitals located in one state,303,8004,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,238517955,815715723,1,0,18359667,,39,2,2.38,0,0,0,0,0,0,0,0,0,
511,US,HSI00000881,Ridgeview Medical Center,Waconia,MN,Minnesota,91,30,43,32,3,0,1,system hospitals located in one state,138,5158,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,321531505,806107061,1,1,18288479,0964,34,3,0,0,0,0,0,1,1,1,1,1,
512,US,HSI00000090,Baxter Regional Medical Center,Mountain Home,AR,Arkansas,76,54,4,29,1,0,1,system hospitals located in one state,169,9859,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,282156423,796411527,1,0,18389203,,28,1,0,0,0,0,0,0,0,0,0,0,
513,US,HSI00001520,El Centro Regional Medical Center,El Centro,CA,California,63,21,6,5,1,0,1,system hospitals located in one state,161,4622,0,no children’s hospitals,0,nonteaching,0,3,public/government,168771024,792635909,1,0,29659736,,15,1,0,0,0,1,1,1,0,0,0,0,
514,US,HSI00000488,Holy Redeemer Health System,Huntingdon Valley,PA,Pennsylvania,156,36,11,25,1,3,1,system hospitals located in one state,201,8846,0,no children’s hospitals,1,minor teaching,0,2,church-operated,220606437,792184674,1,0,18311803,,44,1,0.97,0,0,0,0,0,,,,,
515,US,HSI00000527,Jefferson Hospital Association,Pine Bluff,AR,Arkansas,68,32,8,27,1,0,1,system hospitals located in one state,245,7547,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,203594672,788526173,1,0,17773799,,25,1,25.37,0,0,0,0,0,0,0,0,0,
516,US,HSI00001145,Unity Health,Searcy,AR,Arkansas,174,32,16,26,3,0,1,system hospitals located in one state,179,10333,0,no children’s hospitals,2,major teaching,0,1,nonprofit,251262395,788442205,1,0,18197557,,75,2,88.04,1,0,0,0,0,0,0,0,0,
517,US,HSI00000994,Sky Lakes Medical Center,Klamath Falls,OR,Oregon,129,27,24,15,1,0,1,system hospitals located in one state,90,5401,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,251407623,786407334,1,0,18379817,,72,1,22.12,0,0,0,0,0,0,0,0,0,
518,US,HSI00000270,Contra Costa Health Services,Martinez,CA,California,385,60,1,22,1,0,1,system hospitals located in one state,124,6314,0,no children’s hospitals,2,major teaching,0,3,public/government,489934723,763031382,1,0,18388027,,252,1,37.4,1,0,1,1,1,0,0,0,0,
519,US,HSI00001473,Anderson Medical Group,Maryville,IL,Illinois,75,34,19,16,1,0,1,system hospitals located in one state,120,6054,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,176757504,756560517,1,0,27941961,,30,1,0,0,0,0,0,0,0,0,0,0,
520,US,HSI00001319,Holland Hospital,Holland,MI,Michigan,112,31,27,27,1,0,1,system hospitals located in one state,189,6722,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,260880036,755884614,1,0,23134512,,42,1,0,0,0,0,0,0,0,0,0,0,
521,US,HSI00000422,GBMC Healthcare,Baltimore,MD,Maryland,582,128,68,58,1,1,1,system hospitals located in one state,269,18151,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,551835781,752444663,1,0,18291703,,321,1,56.23,0,0,0,0,0,0,0,0,0,
522,US,HSI00000135,Bozeman Deaconess Hospital,Bozeman,MT,Montana,177,60,48,26,1,0,1,system hospitals located in one state,124,6186,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,395615348,748979089,1,0,18389200,,57,1,0,0,0,0,0,0,0,0,0,0,
523,US,HSI00000887,Riverview Hospital,Noblesville,IN,Indiana,113,25,17,30,1,1,1,system hospitals located in one state,121,4309,0,no children’s hospitals,0,nonteaching,0,3,public/government,233135743,745646222,1,0,18287495,,29,1,0,0,0,0,0,0,0,0,0,0,
524,US,HSI00000415,Grand View Hospital,Sellersville,PA,Pennsylvania,113,28,30,33,1,0,1,system hospitals located in one state,154,7139,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,226390152,728857989,1,0,18177562,,34,1,0,0,0,0,0,0,0,0,0,0,
525,US,HSI00000568,Lake Regional Health System,Osage Beach,MO,Missouri,83,44,16,32,1,1,1,system hospitals located in one state,105,5100,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,217323360,719914469,1,0,18283256,,32,1,0,0,0,0,0,0,0,0,0,0,
526,US,HSI00000948,Salina Regional Health Center,Salina,KS,Kansas,139,64,28,34,4,0,1,system hospitals located in one state,213,7562,0,no children’s hospitals,1,minor teaching,0,2,church-operated,259818016,716842929,1,1,17814501,1002,58,3,14.4,0,0,0,0,0,0,0,0,0,
527,US,HSI00000189,Cayuga Medical Center,Ithaca,NY,New York,152,63,50,37,2,1,1,system hospitals located in one state,132,5771,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,337150728,706285023,1,1,18293435,0991,50,2,31.2,1,0,0,0,1,0,0,0,0,
528,US,HSI00000871,Regional West Health Services,Scottsbluff,NE,Nebraska,129,54,19,35,3,1,1,system hospitals located in one state,132,5385,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,244996831,705672629,1,0,18283282,,33,3,0,0,0,0,0,0,,,,,
529,US,HSI00000930,Saint Lawrence Health System,Potsdam,NY,New York,128,40,51,40,3,0,1,system hospitals located in one state,144,6344,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,306174165,703260784,1,1,18381773,0928,43,3,0,0,0,0,0,1,0,,,,
530,US,HSI00000900,Rutland Regional Health Services,Rutland,VT,Vermont,119,27,42,15,1,0,1,system hospitals located in one state,142,6203,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,305367564,699362158,1,0,18287528,,14,1,0,0,0,0,0,0,0,0,0,0,
531,US,HSI00000347,Episcopal Health Services,Garden City,NY,New York,97,8,12,7,1,0,1,system hospitals located in one state,127,6607,0,no children’s hospitals,2,major teaching,0,1,nonprofit,211754000,697370964,1,0,17773308,,44,1,134.29,1,1,1,0,0,1,1,1,1,
532,US,HSI00001260,White River Health System,Batesville,AR,Arkansas,95,64,3,47,2,0,1,system hospitals located in one state,195,8125,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,266249464,691780095,1,1,18209632,0468,48,2,42.03,0,0,0,0,0,0,0,0,0,
533,US,HSI00001431,Hays Medical Center,Hays,KS,Kansas,115,41,23,20,2,1,1,system hospitals located in one state,161,4453,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,225662632,685852122,1,0,18079410,,38,2,0,0,0,0,0,1,0,0,0,0,
534,US,HSI00000116,Blanchard Valley Health System,Findlay,OH,Ohio,131,,,,2,,1,system hospitals located in one state,177,7226,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,334675440,683893962,0,1,,0852,,2,0,0,0,0,0,0,0,0,0,0,
535,US,HSI00000753,Great Plains Health,North Platte,NE,Nebraska,73,19,21,16,1,0,1,system hospitals located in one state,96,4219,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,263405573,680192742,1,0,18402640,,21,1,0,0,0,0,0,0,0,0,0,0,
536,US,HSI00000822,Peterson Health,Kerrville,TX,Texas,59,40,6,15,1,0,1,system hospitals located in one state,84,4712,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,167928655,674307907,1,0,18317454,,20,1,0,0,0,0,1,0,1,,,,
537,US,HSI00001458,Lawrence General Hospital,Lawrence,MA,Massachusetts,361,38,14,7,1,0,1,system hospitals located in one state,186,10521,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,289252000,672637242,1,0,26711623,,148,1,28.58,0,0,1,0,0,1,0,1,,
538,US,HSI00000405,Good Samaritan,Vincennes,IN,Indiana,156,73,15,25,1,0,1,system hospitals located in one state,99,4036,0,no children’s hospitals,2,major teaching,0,3,public/government,233099129,671082876,1,0,18381345,,56,1,32,1,0,0,0,0,0,0,0,0,
539,US,HSI00000421,Great River Health Systems,West Burlington,IA,Iowa,157,57,27,31,1,1,1,system hospitals located in one state,174,5248,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,280064906,656953609,1,0,17845152,,56,1,0,0,0,0,0,0,1,,,,
540,US,HSI00001365,Valley View Hospital Association,Glenwood Springs,CO,Colorado,99,27,27,12,1,0,1,system hospitals located in one state,31,2894,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,285347119,656602589,1,0,22829875,,33,1,0,0,0,0,0,0,,,,,
541,US,HSI00000363,Firelands Regional Health System,Sandusky,OH,Ohio,101,54,1,42,1,0,1,system hospitals located in one state,146,7119,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,238432186,656120687,1,0,17846991,,39,1,14.35,0,0,0,0,0,0,0,0,0,
542,US,HSI00000998,South County Health,Wakefield,RI,Rhode Island,108,51,22,28,1,0,1,system hospitals located in one state,79,5600,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,212589538,654637455,1,0,20806136,,28,1,0,0,0,0,0,0,0,0,0,0,
543,US,HSI00000490,Holzer Health System,Gallipolis,OH,Ohio,152,87,10,18,2,1,1,system hospitals located in one state,172,3916,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,214484801,639361526,1,1,17773936,1014,72,2,10.38,0,0,0,0,1,0,0,0,0,
544,US,HSI00000663,Mercy Medical Center,Baltimore,MD,Maryland,369,113,112,59,1,2,1,system hospitals located in one state,209,9298,0,no children’s hospitals,2,major teaching,0,2,church-operated,549960000,636679249,1,0,18387606,,123,1,52.35,1,0,1,0,0,1,1,0,0,
545,US,HSI00000382,Freeport Health Network,Freeport,IL,Illinois,67,40,1,19,1,0,1,system hospitals located in one state,100,2974,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,149341247,630563508,1,0,17999478,,25,1,0,0,0,0,0,0,0,0,0,0,
546,US,HSI00000445,Hannibal Regional Healthcare System,Hannibal,MO,Missouri,115,44,5,19,1,0,1,system hospitals located in one state,86,4740,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,226184116,623866018,1,0,17991324,,44,1,0,0,0,0,0,0,0,0,0,0,
547,US,HSI00001238,Washington Health System,Washington,PA,Pennsylvania,163,47,32,43,2,0,1,system hospitals located in one state,232,8084,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,242416406,622747700,1,1,19141033,0979,87,2,21.09,0,0,0,0,0,0,0,0,0,
548,US,HSI00001324,Indiana Regional Medical Center,Indiana,PA,Pennsylvania,80,18,25,28,1,0,1,system hospitals located in one state,110,5326,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,188911037,618881980,1,0,23037478,,32,1,0,0,0,0,0,0,0,0,0,0,
549,US,HSI00000812,Parrish Medical Center,Titusville,FL,Florida,64,26,4,17,1,0,1,system hospitals located in one state,210,4634,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,138765939,616751171,1,0,18389930,,25,1,0,0,0,0,0,0,0,0,0,0,
550,US,HSI00000042,Appalachian Regional Healthcare System,Boone,NC,North Carolina,110,38,22,22,2,0,1,system hospitals located in one state,118,4089,0,no children’s hospitals,1,minor teaching,0,3,public/government,207494796,611411768,1,1,18197550,0866,43,2,8.61,0,0,0,0,0,0,0,0,0,
551,US,HSI00001446,Foundation Health Partners,Fairbanks,AK,Alaska,100,27,25,7,1,1,1,system hospitals located in one state,122,4358,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,285075842,606088080,1,0,26092261,,44,1,0,0,0,1,0,0,0,0,0,0,
552,US,HSI00000235,Colquitt Regional Medical Center,Moultrie,GA,Georgia,86,26,7,16,1,1,1,system hospitals located in one state,99,5939,0,no children’s hospitals,1,minor teaching,0,3,public/government,173788754,595201153,1,0,18289883,,41,1,17.47,0,0,0,0,0,0,0,0,0,
553,US,HSI00001053,T J Regional Health,Glasgow,KY,Kentucky,111,59,4,15,2,1,1,system hospitals located in one state,161,4516,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,204807882,593703128,1,0,17773513,,54,2,10.62,0,0,1,0,0,,,,,
554,US,HSI00000306,Delta Health System,Greenville,MS,Mississippi,74,31,3,14,4,0,1,system hospitals located in one state,275,4626,0,no children’s hospitals,1,minor teaching,0,3,public/government,143076662,572804317,1,1,18361564,1092,36,3,15.11,0,0,1,0,0,,,,,
555,US,HSI00000914,Saint Claire Regional Medical Center,Morehead,KY,Kentucky,82,32,21,15,1,1,1,system hospitals located in one state,90,4305,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,175226593,564281854,1,0,18289432,,33,1,15.48,0,0,1,0,0,,,,,
556,US,HSI00000192,Centra Health,Lynchburg,VA,Virginia,402,217,81,54,5,3,1,system hospitals located in one state,565,29035,0,no children’s hospitals,1,minor teaching,268,1,nonprofit,161273807,554422473,1,1,17846198,2265,157,4,20.56,0,0,0,0,1,1,,,,H8096
557,US,HSI00001286,Bristol Hospital,Bristol,CT,Connecticut,98,28,31,25,1,1,1,system hospitals located in one state,123,4760,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,146041291,552731792,1,0,23068499,,24,1,0,0,0,0,0,0,0,0,0,0,
558,US,HSI00001403,San Mateo County Health,San Mateo,CA,California,162,74,14,10,1,1,1,system hospitals located in one state,69,2157,0,no children’s hospitals,1,minor teaching,0,3,public/government,163106955,550503750,1,0,23299521,,69,1,1.39,0,0,1,1,0,1,1,1,,
559,US,HSI00001449,Oaklawn Hospital,Marshall,MI,Michigan,62,30,20,37,1,0,1,system hospitals located in one state,78,3401,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,156437773,550386733,1,0,26234717,,24,1,0,0,0,0,0,0,0,0,0,0,
560,US,HSI00000943,Saint Peters Health,Helena,MT,Montana,112,32,26,13,1,0,1,system hospitals located in one state,125,5950,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,264639135,545382734,1,0,18293391,,34,1,0,0,0,0,0,0,0,0,0,0,
561,US,HSI00000358,Faith Regional Health Services,Norfolk,NE,Nebraska,84,47,23,35,4,1,1,system hospitals located in one state,173,4920,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,220241541,543502752,1,1,18148534,0814,21,4,0,0,0,0,0,0,0,0,0,0,
562,US,HSI00001219,Valley Health Systems,Holyoke,MA,Massachusetts,187,52,33,22,1,0,1,system hospitals located in one state,201,5990,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,176879998,530568229,1,0,17779643,,57,1,0,0,0,1,0,0,,,,,
563,US,HSI00000612,Major Health Partners,Shelbyville,IN,Indiana,72,59,21,19,1,4,1,system hospitals located in one state,46,2414,0,no children’s hospitals,0,nonteaching,0,3,public/government,156923865,528200353,1,0,18230772,,23,1,0,0,0,0,1,1,0,0,0,0,
564,US,HSI00000225,Citizens Memorial Healthcare,Bolivar,MO,Missouri,83,55,24,45,1,6,1,system hospitals located in one state,52,2593,0,no children’s hospitals,0,nonteaching,0,3,public/government,171948224,527448940,1,0,18294931,,30,1,0,0,0,0,0,0,0,0,0,0,
565,US,HSI00000236,Columbia Memorial Health,Hudson,NY,New York,139,29,36,36,1,0,1,system hospitals located in one state,192,3064,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,143535122,527282906,1,0,18381414,,37,1,0,0,0,0,1,0,,,,,
566,US,HSI00000925,Saint Joseph Medical Center,Yonkers,NY,New York,86,39,4,16,1,0,1,system hospitals located in one state,106,2794,0,no children’s hospitals,2,major teaching,0,1,nonprofit,212890342,519620928,1,0,18284605,,30,1,28.14,1,0,1,0,0,0,0,0,0,
567,US,HSI00001269,Witham Health Services,Lebanon,IN,Indiana,98,29,10,25,1,0,1,system hospitals located in one state,50,2135,0,no children’s hospitals,0,nonteaching,0,3,public/government,158517294,513406439,1,0,17991322,,37,1,0,0,0,0,1,0,0,0,0,0,
568,US,HSI00001059,Tahoe Forest Hospital District,Truckee,CA,California,106,19,26,18,2,1,2,system hospitals located in two states,29,1528,0,no children’s hospitals,0,nonteaching,0,3,public/government,262798952,512082283,1,1,18186311,0379,38,2,0,0,0,0,1,1,0,0,0,0,
569,US,HSI00001314,Hancock Regional Hospital,Greenfield,IN,Indiana,95,45,4,28,1,0,1,system hospitals located in one state,105,2988,0,no children’s hospitals,0,nonteaching,0,3,public/government,148877017,507435018,1,0,22843700,,38,1,0,0,0,0,0,0,0,0,0,0,
570,US,HSI00001274,York Hospital,York,ME,Maine,122,45,36,36,1,0,1,system hospitals located in one state,54,2216,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,197145596,501168776,1,0,18388303,,33,1,0,0,0,0,0,0,,,,,
571,US,HSI00001352,Schneck Medical Center,Seymour,IN,Indiana,77,40,10,24,1,0,1,system hospitals located in one state,60,2064,0,no children’s hospitals,0,nonteaching,0,3,public/government,184233814,500193943,1,0,22849715,,27,1,0,0,0,0,0,0,1,1,0,0,
572,US,HSI00000229,Olympic Medical Center,Port Angeles,WA,Washington,126,31,34,21,1,0,1,system hospitals located in one state,78,3631,0,no children’s hospitals,1,minor teaching,0,3,public/government,238402765,499007722,1,0,18378192,,57,1,2.04,0,0,0,0,0,0,,,,
